horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_id,occupation,source_file,cell_id
20,-0.0043390120745514,-0.0082224122365769,0.000138117213569,-0.0069179707909786,-0.0019857506022068,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
21,-0.0032528916948321,-0.0077418329528879,0.0010120728051241,-0.0058078205905733,-0.0009063375963295,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
22,-0.005845354106527,-0.0096502126439386,-0.002139168076086,-0.0081838259629196,-0.0034604997366399,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
23,-0.0003978465227114,-0.0048729575505932,0.003676372078577,-0.0032416357249975,0.0019726722648511,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
24,-0.0020413675260858,-0.0066172599145349,0.0023911157335587,-0.0045943784768691,0.0005220773142704,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
25,0.0011703545427376,-0.002308563552225,0.0044600127776178,-0.0010837779279834,0.0032871622208414,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
26,-0.0017870525215552,-0.005155910078884,0.0010373282835373,-0.0035857182187811,6.031141440496213e-05,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
27,-0.0036499057300052,-0.0079478659786382,0.0006540666592547,-0.0060848479493935,-0.0009403020957027,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
28,-0.0019003554925695,-0.0057311121855206,0.001808060659885,-0.0041885129692363,0.0002626124926345,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
29,0.0012357026680388,-0.0026884600127472,0.0056247562481636,-0.0012975485154762,0.0038963970287721,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
30,-0.0004572337179666,-0.0035872047355976,0.0033348452852764,-0.0023715137984144,0.001787510899729,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
31,-0.0024981067729992,-0.0065215767569969,0.0015738030421403,-0.0047586337652604,8.118929958720851e-05,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
32,0.0006105666568418,-0.0033415870228384,0.0045812271336357,-0.0019142136512654,0.0031459092448554,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
33,-0.0013687496035191,-0.005683898009042,0.0026977013972074,-0.0038568082247842,0.0010454699852632,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
34,-0.0034007776042165,-0.0072193743692382,0.000187768272393,-0.0056407104479928,-0.0009725026883789,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
35,-0.0010902717120151,-0.0045224182082245,0.0025253825227415,-0.0033528117044209,0.001050465571452,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
36,-0.0036111259427357,-0.0072456567278722,-0.0001599565685332,-0.0058810649377208,-0.0015738187572965,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
0,-0.0010087398172479,-0.0042046507966664,0.0027244410157829,-0.0030155054497985,0.0010680592768122,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
1,0.0008035600963478,-0.0022339094919941,0.0038307517782019,-0.0010610212298021,0.0025301716922353,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
2,-0.0037022903333904,-0.0071539569695298,3.815541957334027e-05,-0.0059343112980243,-0.0015230064497836,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
3,-0.0013027822173806,-0.0043571639142772,0.0018395099835399,-0.0032534359746407,0.0004539445443531,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
4,0.0044529952160331,0.0005065551991073,0.0087869891975097,0.0020530692000446,0.0069380419066113,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
5,0.0021494048874108,-0.001870043558057,0.0054967831259083,0.0001669461960716,0.0042065201764293,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
6,-0.0006042625719423,-0.0042746664159064,0.0030501038181808,-0.0026869522819173,0.0016776869814586,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
7,-0.0019136568921074,-0.0055096372646686,0.0020321380636609,-0.0040636372978875,0.0006877396375544,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
8,-0.0052300455201764,-0.0087515865635627,-0.0013818048307278,-0.0072394505354601,-0.0028579996263216,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
9,-0.0047540264572689,-0.0084487179873558,-0.0001045769860901,-0.0070274518358998,-0.0018578070147716,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
10,-0.0033624102395956,-0.0066907098277591,0.000422435251067,-0.0053908351902026,-0.0012407460748417,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
11,-0.0042932812949311,-0.0075972828747924,-0.0001959611173337,-0.0063383003858025,-0.0019589913393717,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
12,-0.0053792599826014,-0.009208413843177,-0.0018746459183111,-0.007719574513156,-0.0033565182807294,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
13,-0.0008951922964455,-0.0045056293112066,0.002749862077114,-0.0030496291262076,0.0013832469170678,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
14,-0.0023665179683952,-0.0071117626610002,0.0017243625571465,-0.0047663077600167,0.0003798542593178,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
15,0.0017945482398658,-0.0029636789226437,0.006116356142218,-0.0011979826764504,0.0042857739199099,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
16,0.002047512206572,-0.0019327181794042,0.0066734342656656,-0.0001224904915506,0.0048397882518618,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
17,0.0018742947127795,-0.0024615600797148,0.0062305081812273,-0.0006787345764347,0.0042461809074682,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
18,-0.0045696432197679,-0.0100540705171261,-7.716942955547992e-05,-0.007725111764489,-0.0018433291300741,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
19,-0.0028099061550328,-0.0074193206902802,0.0010233468767769,-0.0057529809603523,-0.0006234114655133,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
20,-0.0061538666620764,-0.0106536699969869,-0.0017620677679768,-0.0089495169943755,-0.003450207951204,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
21,-0.0057146186633905,-0.0103917190156712,-0.0010706848183696,-0.0084007358723492,-0.0030832364643801,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
22,-0.0034139398638909,-0.0078628847048434,0.0006485882650351,-0.00629313423678,-0.0010873065009311,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
23,-0.001245105801167,-0.00617972363067,0.003226701875816,-0.0042199937896814,0.0012555241030755,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
24,0.000758234847304,-0.0033568793862208,0.00469886661973,-0.0018030426798543,0.0029754598230914,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
25,0.0008375399442166,-0.0038619920395688,0.0047186326520921,-0.002181893798081,0.0035641071626783,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
26,0.0045323515663616,-0.0008450704030728,0.0096921494780953,0.0011420821201623,0.007402180189066,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
27,0.0018778179507544,-0.0030623773672244,0.0061514257633096,-0.0010916317751489,0.004578181557839,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
28,0.0006199935224886,-0.0042259792452019,0.0049760437905803,-0.0025633330121709,0.0032267706828793,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
29,0.0014615014295825,-0.003135435102439,0.0058844647277132,-0.0013747922785517,0.0039322715187219,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
30,-0.0009366982213961,-0.0052002891734883,0.0031934159113436,-0.0036210551492087,0.0010741777833098,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
31,-0.0008515853720314,-0.005116886041414,0.0032713922786779,-0.0036683214876297,0.0017924869823201,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
32,-0.0057607940126981,-0.0105596735814776,-0.0013606465760698,-0.0085417387284491,-0.0030033454620097,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
33,-0.0017378318372871,-0.0066752103652492,0.0028578766563767,-0.0045717748229477,0.0010116335122289,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
34,-0.0007523172077221,-0.0049403825581363,0.0032609715606171,-0.0030573005130718,0.0016831399804052,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
35,-0.0033472704635967,-0.0076257653308519,0.0013485249118498,-0.0057424101492685,-0.000754327331534,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
36,-0.0055165445946275,-0.0100971232541229,-0.0012492139068511,-0.0080872260870337,-0.0027994129866361,income,Services,Services,2,Professional specialty,result/occ_ind_4/income/Services/irf_occ2_Professional_specialty.csv,Services__occ2_Professional_specialty
0,-0.0048613743465474,-0.010774830868254,7.734175190571985e-05,-0.0079207141512331,-0.0018834885401132,income,Services,Services,3,High tech,result/occ_ind_4/income/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
1,0.0036987868072606,-0.0013122651334129,0.0085243302179011,0.000434648648085,0.0062795404087864,income,Services,Services,3,High tech,result/occ_ind_4/income/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
2,-0.0068316460973397,-0.0121461788816057,-0.0017728022088471,-0.0103726490460845,-0.0038089361617329,income,Services,Services,3,High tech,result/occ_ind_4/income/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
3,0.0020304260460338,-0.0041348127667407,0.0088916989802842,-0.0015737081533431,0.0059134820900893,income,Services,Services,3,High tech,result/occ_ind_4/income/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
4,0.0036243021627174,-0.0024341378699848,0.0096205647454271,-0.0003860913055896,0.0075172962942359,income,Services,Services,3,High tech,result/occ_ind_4/income/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
